id,WELL,DEPTH,SP,GR,AC,label
30724,146,2781.2,57.66,160.1,235.68,2
30725,146,2781.35,57.91,164.64,242.77,2
30726,146,2781.66,58.36,164.45,244.32,2
30727,146,2781.81,58.57,166.76,243.32,2
30728,146,2781.96,58.81,161.69,243.51,2
30729,146,2782.11,59.08,171.29,245.33,2
30730,146,2782.27,59.35,175.77,248.56,2
30731,146,2782.42,59.6,176.23,250.76,2
30732,146,2782.72,59.91,168.54,247.57,2
30733,146,2782.88,59.92,171.15,243.79,2
30734,146,2783.03,59.85,173.03,241.84,2
30735,146,2783.18,59.74,181.43,243.51,2
30736,146,2783.49,59.42,176.9,241.97,2
30737,146,2783.64,59.24,178.1,239.87,2
30738,146,2783.79,59.06,178.25,239.75,2
30739,146,2783.94,58.9,181.07,242.5,2
30740,146,2784.09,58.75,182.35,246.62,2
30741,146,2784.25,58.61,182.62,245.88,2
30742,146,2784.55,58.38,171.86,230.63,2
30743,146,2784.7,58.25,166.64,224.48,2
30744,146,2784.86,58.12,160.6,223.43,2
30745,146,2785.01,58.0,170.96,226.73,2
30746,146,2785.16,57.89,180.45,233.21,2
30747,146,2785.31,57.8,186.14,237.32,2
30748,146,2785.62,57.61,175.8,225.26,2
30749,146,2785.77,57.47,162.24,216.52,2
30750,146,2785.92,57.3,161.34,213.32,2
30751,146,2786.08,57.09,157.77,214.89,2
30752,146,2786.23,56.86,156.92,218.28,2
30753,146,2786.38,56.61,167.48,220.57,2
30754,146,2786.69,55.95,173.83,211.67,2
30755,146,2786.84,55.46,159.99,206.73,2
30756,146,2786.99,54.84,156.27,202.45,2
30757,146,2787.14,54.09,133.98,198.34,2
30758,146,2787.29,53.28,115.97,196.48,1
30759,146,2787.45,52.53,103.06,195.96,1
30760,146,2787.75,51.55,100.55,193.88,1
30761,146,2787.91,51.43,102.87,196.55,1
30762,146,2788.06,51.57,101.18,197.93,1
30763,146,2788.21,51.9,104.86,198.81,1
30764,146,2788.36,52.34,101.86,201.49,1
30765,146,2788.51,52.86,108.59,204.72,1
30766,146,2788.82,53.94,130.9,207.89,1
30767,146,2788.97,54.44,127.18,205.72,1
30768,146,2789.12,54.92,119.78,204.38,1
30769,146,2789.28,55.4,130.05,208.33,1
30770,146,2789.43,55.87,138.23,216.56,2
30771,146,2789.58,56.32,143.29,223.76,2
30772,146,2789.89,57.08,142.37,226.49,2
30773,146,2790.04,57.39,143.2,224.11,2
30774,146,2790.19,57.64,136.34,221.79,2
30775,146,2790.34,57.85,137.87,220.71,2
30776,146,2790.5,58.07,130.03,219.46,2
30777,146,2790.65,58.26,132.87,218.49,2
30778,146,2790.8,58.4,138.86,218.93,2
30779,146,2790.95,58.5,139.67,218.75,2
30780,146,2791.1,58.55,145.2,217.46,2
30781,146,2791.41,58.57,157.32,225.84,2
30782,146,2791.56,58.55,164.22,231.71,2
30783,146,2791.71,58.48,181.61,235.89,2
30784,146,2791.87,58.35,182.81,235.31,2
30785,146,2792.02,58.13,171.25,227.33,2
30786,146,2792.17,57.81,153.39,215.38,2
30787,146,2792.48,57.09,133.81,200.01,2
30788,146,2792.63,56.82,140.81,201.52,2
30789,146,2792.78,56.69,151.02,207.65,2
30790,146,2792.93,56.7,158.56,214.54,2
30791,146,2793.09,56.83,158.05,219.06,2
30792,146,2793.24,57.04,154.43,220.59,2
30793,146,2793.54,57.35,148.69,219.66,1
30794,146,2793.7,57.38,145.2,216.45,1
30795,146,2793.85,57.34,139.12,212.62,1
30796,146,2794.0,57.25,130.11,208.67,1
30797,146,2794.15,57.16,120.09,204.81,1
30798,146,2794.3,57.1,122.36,201.5,1
30799,146,2794.61,57.17,114.35,205.08,1
30800,146,2794.76,57.31,116.09,210.95,1
30801,146,2794.92,57.54,125.16,216.44,1
30802,146,2795.07,57.83,129.53,219.98,1
30803,146,2795.22,58.18,137.74,224.58,1
30804,146,2795.37,58.54,139.85,232.27,1
30805,146,2795.68,59.14,140.93,244.41,1
30806,146,2795.83,59.32,140.89,243.52,1
30807,146,2795.98,59.4,148.55,244.17,1
30808,146,2796.13,59.42,162.35,249.05,2
30809,146,2796.29,59.4,171.33,256.57,2
30810,146,2796.44,59.38,171.71,262.54,2
30811,146,2796.74,59.38,167.85,262.6,2
30812,146,2796.9,59.43,162.47,261.62,2
30813,146,2797.05,59.53,163.73,262.34,2
30814,146,2797.2,59.7,156.9,261.7,2
30815,146,2797.35,59.9,160.8,259.44,2
30816,146,2797.51,60.11,160.5,257.68,2
30817,146,2797.81,60.45,153.24,258.59,2
30818,146,2797.96,60.54,160.96,260.19,2
30819,146,2798.11,60.59,159.38,260.32,2
30820,146,2798.42,60.54,169.99,244.74,2
30821,146,2798.57,60.42,169.37,238.78,2
30822,146,2798.73,60.21,167.39,236.85,2
30823,146,2798.88,59.91,179.82,240.43,2
30824,146,2799.03,59.53,182.04,249.65,2
30825,146,2799.18,59.07,186.6,254.68,2
30826,146,2799.49,57.79,185.91,237.27,2
30827,146,2799.64,56.98,175.89,220.66,2
30828,146,2799.79,56.14,155.93,206.59,2
30829,146,2799.94,55.32,137.01,200.62,2
30830,146,2800.1,54.57,124.62,198.8,1
30831,146,2800.25,53.96,118.89,199.0,1
30832,146,2800.55,53.2,116.71,200.09,1
30833,146,2800.71,53.03,119.8,200.93,1
30834,146,2800.86,53.04,119.55,202.81,1
30835,146,2801.01,53.24,129.94,205.02,1
30836,146,2801.16,53.6,135.3,207.58,1
30837,146,2801.32,54.09,135.22,210.06,1
30838,146,2801.62,55.18,127.85,208.7,1
30839,146,2801.77,55.72,126.99,210.2,1
30840,146,2801.93,56.22,129.02,214.16,1
30841,146,2802.08,56.66,137.21,215.62,2
30842,146,2802.23,56.99,141.4,214.38,2
30843,146,2802.38,57.16,145.98,214.48,2
30844,146,2802.69,56.76,158.81,218.25,2
30845,146,2802.84,56.12,178.79,224.05,2
30846,146,2802.99,55.17,185.5,226.76,2
30847,146,2803.15,53.9,168.82,224.06,1
30848,146,2803.3,52.3,134.61,220.44,1
30849,146,2803.45,50.43,113.15,217.03,1
30850,146,2803.75,46.62,96.81,211.67,1
30851,146,2803.91,45.19,103.1,213.25,1
30852,146,2804.06,44.32,111.21,216.53,1
30853,146,2804.21,44.0,114.35,219.57,1
30854,146,2804.36,44.11,117.27,220.63,1
30855,146,2804.52,44.46,115.17,219.7,1
30856,146,2804.82,45.34,99.82,221.2,1
30857,146,2804.97,45.96,98.44,218.94,1
30858,146,2805.13,46.75,111.56,219.84,1
30859,146,2805.28,47.68,136.8,219.12,1
30860,146,2805.58,49.58,175.88,218.95,1
30861,146,2805.74,50.24,168.95,219.14,1
30862,146,2805.89,50.68,149.31,217.21,1
30863,146,2806.04,50.98,144.72,215.16,1
30864,146,2806.19,51.23,138.76,214.51,1
30865,146,2806.34,51.49,135.69,214.89,1
30866,146,2806.65,52.21,129.61,205.78,1
30867,146,2806.8,52.6,122.06,200.84,1
30868,146,2806.95,52.97,109.54,197.95,1
30869,146,2807.11,53.31,105.11,201.25,1
30870,146,2807.26,53.58,120.24,209.52,1
30871,146,2807.41,53.78,142.8,219.31,1
30872,146,2807.72,53.96,176.79,229.86,1
30873,146,2807.87,53.98,165.18,230.26,1
30874,146,2808.02,53.99,153.07,226.49,1
30875,146,2808.17,53.99,146.35,222.06,1
30876,146,2808.33,54.01,137.63,219.53,1
30877,146,2808.48,54.05,120.45,217.59,1
30878,146,2808.78,54.17,103.43,217.48,1
30879,146,2808.94,54.25,102.65,215.91,1
30880,146,2809.09,54.34,96.29,214.37,2
30881,146,2809.24,54.43,102.64,213.33,2
30882,146,2809.39,54.51,117.28,213.21,2
30883,146,2809.54,54.55,135.09,216.56,2
30884,146,2809.85,54.56,170.03,232.24,2
30885,146,2810.0,54.55,179.45,239.75,2
30886,146,2810.16,54.53,179.83,243.47,2
30887,146,2810.31,54.55,186.27,242.07,2
30888,146,2810.46,71.48,183.93,237.95,2
30889,146,2810.61,172.77,174.0,232.72,2
30890,146,2810.92,459.54,142.64,215.1,2
30891,146,2811.07,476.4,120.9,208.52,1
30892,146,2811.22,476.4,96.42,205.31,1
30893,146,2811.37,476.4,89.14,203.68,1
30894,146,2811.53,476.4,94.43,204.47,1
30895,146,2811.68,476.4,103.4,210.64,1
30896,146,2811.98,476.4,126.65,224.89,1
30897,146,2812.14,476.4,131.69,232.47,1
30898,146,2812.29,476.4,132.64,239.08,1
30899,146,2812.44,476.4,127.36,243.39,1
30900,146,2812.59,476.4,127.96,247.75,1
30901,146,2812.75,476.4,127.01,246.75,1
30902,146,2812.9,476.4,127.24,241.51,1
30903,146,2813.05,476.4,129.78,234.38,1
30904,146,2813.2,476.4,131.53,223.77,1
30905,146,2813.35,476.4,132.4,216.94,1
30906,146,2813.51,476.4,130.69,214.6,1
30907,146,2813.66,476.4,132.13,216.31,1
30908,146,2813.97,476.4,131.15,223.96,1
30909,146,2814.12,476.4,127.43,228.11,1
30910,146,2814.27,476.4,129.7,233.75,1
30911,146,2814.42,476.4,129.68,238.76,1
30912,146,2814.57,476.4,131.38,244.96,1
30913,146,2814.73,476.4,127.71,252.14,1
30914,146,2815.03,476.4,10.0,247.34,2
30915,146,2815.18,476.4,10.0,240.61,2
30916,146,2815.34,476.4,10.0,233.37,2
30917,146,2815.49,476.4,10.0,228.66,2
30918,146,2815.64,476.4,10.0,230.74,2
30919,146,2815.79,476.4,10.0,234.43,2
30920,146,2816.1,476.4,10.0,239.04,2
30921,146,2816.25,476.4,10.0,242.05,2
30922,146,2816.4,476.4,10.0,247.26,2
30923,146,2816.56,476.4,10.0,249.64,2
30924,146,2816.71,476.4,10.0,246.68,2
30925,146,2816.86,476.4,10.0,241.56,2
30926,146,2817.17,476.4,10.0,235.71,2
30927,146,2817.32,476.4,10.0,235.55,2
30928,146,2817.47,476.4,10.0,235.66,2
30929,146,2817.62,476.4,10.0,236.46,2
30930,146,2817.77,476.4,10.0,239.16,2
30931,146,2817.93,476.4,10.0,242.09,2
30932,146,2818.23,476.4,10.0,242.2,2
30933,146,2818.39,476.4,10.0,237.84,2
30934,146,2818.54,476.4,10.0,233.65,2
30935,146,2818.69,476.4,10.0,226.38,2
30936,146,2818.84,476.4,10.0,213.9,2
30937,146,2818.99,476.4,10.0,204.9,2
30938,146,2819.3,476.4,10.0,210.45,2
30939,146,2819.45,476.4,10.0,213.39,2
30940,146,2819.6,476.4,10.0,216.78,2
30941,146,2819.76,476.4,10.0,217.96,2
30942,146,2819.91,476.4,10.0,213.94,2
30943,146,2820.06,476.4,10.0,211.59,1
30944,146,2820.37,476.4,10.0,210.83,1
30945,146,2820.52,476.4,10.0,209.35,1
30946,146,2820.82,476.4,10.0,214.33,1
30947,146,2820.98,476.4,10.0,213.05,1
30948,146,2821.13,476.4,10.0,209.96,1
30949,146,2821.28,476.4,10.0,208.4,1
30950,146,2821.43,476.4,10.0,210.43,1
30951,146,2821.58,476.4,10.0,218.73,1
30952,146,2821.89,476.4,10.0,231.94,1
30953,146,2822.04,476.4,10.0,228.49,1
30954,146,2822.19,476.4,10.0,221.53,1
30955,146,2822.35,476.4,10.0,217.28,1
30956,146,2822.5,476.4,10.0,216.6,1
30957,146,2822.65,476.4,10.0,216.82,1
30958,146,2822.96,476.4,10.0,211.19,1
30959,146,2823.11,476.4,10.0,207.46,1
30960,146,2823.26,476.4,10.0,204.97,1
30961,146,2823.41,476.4,10.0,203.96,1
30962,146,2823.57,476.4,10.0,203.76,1
30963,146,2823.72,476.4,10.0,203.53,1
30964,146,2824.02,476.4,10.0,203.39,1
30965,146,2824.18,476.4,10.0,203.4,1
30966,146,2824.33,476.4,10.0,203.22,1
30967,146,2824.48,476.4,10.0,198.78,1
30968,146,2824.63,476.4,10.0,174.17,1
30969,146,2824.78,476.4,10.0,120.49,1
30970,298,1450.0,46.25,114.87,332.77,2
30971,298,1450.12,46.29,113.54,332.68,2
30972,298,1450.25,46.29,112.43,330.83,2
30973,298,1450.38,46.28,109.35,323.93,2
30974,298,1450.5,46.27,107.32,319.48,2
30975,298,1450.75,46.15,103.36,305.28,2
30976,298,1450.88,46.11,105.11,304.52,2
30977,298,1451.0,46.01,108.88,307.03,2
30978,298,1451.12,45.88,108.95,313.19,2
30979,298,1451.25,45.81,107.85,316.7,2
30980,298,1451.38,45.64,106.2,322.75,2
30981,298,1451.62,45.33,106.74,326.27,2
30982,298,1451.75,45.08,105.74,324.21,2
30983,298,1451.88,44.95,104.31,321.97,2
30984,298,1452.0,44.67,99.75,315.56,2
30985,298,1452.12,44.39,93.64,304.99,2
30986,298,1452.25,44.25,90.78,301.75,2
30987,298,1452.5,43.77,86.52,294.21,0
30988,298,1452.62,43.67,86.51,293.91,0
30989,298,1452.75,43.51,86.46,294.51,0
30990,298,1452.88,43.4,87.26,295.54,0
30991,298,1453.0,43.36,88.3,295.89,0
30992,298,1453.12,43.31,90.36,296.01,0
30993,298,1453.38,43.32,89.5,293.47,0
30994,298,1453.5,43.39,87.56,288.68,0
30995,298,1453.62,43.44,87.24,285.42,0
30996,298,1453.75,43.59,88.11,278.74,0
30997,298,1453.88,43.81,88.69,274.86,0
30998,298,1454.0,43.95,88.44,274.81,0
30999,298,1454.25,44.65,89.71,283.74,0
31000,298,1454.38,44.86,90.85,286.18,0
31001,298,1454.5,45.3,95.23,289.94,2
31002,298,1454.62,45.74,105.37,294.21,2
31003,298,1454.75,45.96,111.98,297.61,2
31004,298,1454.88,46.37,122.08,307.7,2
31005,298,1455.12,46.89,121.3,325.99,2
31006,298,1455.25,47.15,118.15,334.71,2
31007,298,1455.38,47.25,117.5,337.53,2
31008,298,1455.5,47.39,116.94,341.46,2
31009,298,1455.62,47.47,116.09,345.41,2
31010,298,1455.75,47.48,115.8,347.7,2
31011,298,1456.0,47.5,117.29,351.59,2
31012,298,1456.12,47.5,117.25,349.33,2
31013,298,1456.25,47.52,115.71,341.14,2
31014,298,1456.38,47.57,113.92,332.2,2
31015,298,1456.5,47.6,113.58,329.37,2
31016,298,1456.62,47.66,114.33,329.68,2
31017,298,1456.75,47.7,115.18,333.08,2
31018,298,1456.88,47.76,117.46,344.71,2
31019,298,1457.12,47.82,122.87,364.02,2
31020,298,1457.25,47.83,124.96,371.41,2
31021,298,1457.38,47.83,124.67,372.64,2
31022,298,1457.5,47.82,124.04,371.13,2
31023,298,1457.62,47.79,121.61,364.46,2
31024,298,1457.75,47.74,116.31,354.21,2
31025,298,1458.0,47.66,109.52,338.94,2
31026,298,1458.12,47.63,110.35,336.09,2
31027,298,1458.25,47.59,115.26,336.41,2
31028,298,1458.38,47.55,119.59,344.52,2
31029,298,1458.5,47.54,120.59,350.26,2
31030,298,1458.62,47.54,120.35,360.96,2
31031,298,1458.88,47.54,116.38,365.2,2
31032,298,1459.0,47.53,114.47,359.86,2
31033,298,1459.12,47.51,115.72,353.07,2
31034,298,1459.25,47.49,116.96,350.47,2
31035,298,1459.38,47.44,118.87,347.59,2
31036,298,1459.5,47.38,119.58,346.12,2
31037,298,1459.75,47.27,116.49,340.13,2
31038,298,1459.88,47.23,114.31,336.67,2
31039,298,1460.0,47.15,110.34,329.51,2
31040,298,1460.12,47.06,109.9,325.46,2
31041,298,1460.25,47.01,111.07,325.35,2
31042,298,1460.38,46.89,114.03,328.04,2
31043,298,1460.62,46.66,114.77,330.82,2
31044,298,1460.75,46.48,113.3,326.78,2
31045,298,1460.88,46.27,111.83,318.8,2
31046,298,1461.0,46.15,110.98,314.42,2
31047,298,1461.12,45.9,108.52,306.66,2
31048,298,1461.25,45.63,104.91,300.48,2
31049,298,1461.5,45.2,98.33,291.65,0
31050,298,1461.62,45.06,96.93,288.83,0
31051,298,1461.75,44.8,96.7,284.76,0
31052,298,1461.88,44.57,97.16,283.69,0
31053,298,1462.0,44.47,96.05,284.0,0
31054,298,1462.12,44.29,91.38,284.55,0
31055,298,1462.38,44.09,89.2,281.8,0
31056,298,1462.5,43.99,92.89,278.95,0
31057,298,1462.62,43.92,95.14,277.99,0
31058,298,1462.75,43.89,95.1,278.49,0
31059,298,1462.88,43.86,93.9,280.78,0
31060,298,1463.0,43.85,93.21,282.05,0
31061,298,1463.25,43.89,90.78,282.14,0
31062,298,1463.5,44.04,89.26,275.51,0
31063,298,1463.62,44.2,89.71,270.07,0
31064,298,1463.75,44.3,90.36,267.52,0
31065,298,1463.88,44.53,92.01,263.32,0
31066,298,1464.0,44.79,94.51,261.43,0
31067,298,1464.12,44.94,96.6,262.09,0
31068,298,1464.38,45.54,107.32,283.77,2
31069,298,1464.5,45.68,109.25,294.19,2
31070,298,1464.62,45.96,111.98,316.48,2
31071,298,1464.75,46.09,112.9,325.81,2
31072,298,1464.88,46.32,113.16,335.03,2
31073,298,1465.0,46.52,110.92,329.64,2
31074,298,1465.25,46.77,109.33,309.11,2
31075,298,1465.38,46.92,111.34,301.89,2
31076,298,1465.5,46.99,112.57,302.11,2
31077,298,1465.62,47.14,114.31,308.44,2
31078,298,1465.75,47.29,115.77,317.61,2
31079,298,1465.88,47.36,115.66,321.67,2
31080,298,1466.12,47.55,112.78,329.48,2
31081,298,1466.25,47.64,116.38,332.44,2
31082,298,1466.38,47.69,124.61,334.9,2
31083,298,1466.5,47.7,127.92,335.89,2
31084,298,1466.62,47.67,128.27,336.74,2
31085,298,1466.75,47.6,122.58,335.14,2
31086,298,1467.0,47.41,114.95,327.82,2
31087,298,1467.12,47.24,112.44,321.71,2
31088,298,1467.25,47.14,111.16,319.15,2
31089,298,1467.38,46.95,109.92,315.96,2
31090,298,1467.5,46.78,111.49,314.96,2
31091,298,1467.62,46.71,111.9,314.59,2
31092,298,1467.88,46.59,107.79,309.73,2
31093,298,1468.0,46.58,105.15,302.0,2
31094,298,1468.12,46.63,105.85,292.58,2
31095,298,1468.25,46.67,106.62,288.38,2
31096,298,1468.38,46.76,107.49,283.56,2
31097,298,1468.5,46.86,108.71,286.06,2
31098,298,1468.75,46.95,118.43,304.84,2
31099,298,1468.88,46.96,124.5,323.0,2
31100,298,1469.0,46.94,125.03,331.71,2
31101,298,1469.12,46.86,121.66,344.78,2
31102,298,1469.25,46.8,119.03,348.08,2
31103,298,1469.38,46.63,114.06,347.38,0
31104,298,1469.62,46.3,105.28,332.7,0
31105,298,1469.75,46.05,100.8,319.69,0
31106,298,1469.88,45.8,100.55,307.69,0
31107,298,1470.12,45.49,101.76,293.76,0
31108,298,1470.25,45.34,100.15,287.3,0
31109,298,1470.38,45.29,99.58,284.98,0
31110,298,1470.5,45.23,99.89,282.22,0
31111,298,1470.62,45.23,100.24,281.12,0
31112,298,1470.75,45.25,99.93,280.56,0
31113,298,1471.0,45.37,99.42,276.23,0
31114,298,1471.12,45.49,100.76,272.18,0
31115,298,1471.25,45.62,102.79,270.69,0
31116,298,1471.38,45.69,103.8,272.46,0
31117,298,1471.5,45.83,106.25,281.04,2
31118,298,1471.62,45.97,109.13,293.79,2
31119,298,1471.88,46.14,110.79,308.8,2
31120,298,1472.0,46.23,109.28,310.52,2
31121,298,1472.12,46.26,109.03,309.11,2
31122,298,1472.25,46.3,110.45,304.3,2
31123,298,1472.38,46.32,111.25,300.38,2
31124,298,1472.5,46.32,110.36,299.67,2
31125,298,1472.75,46.27,107.17,303.75,2
31126,298,1472.88,46.22,107.74,310.85,2
31127,298,1473.0,46.14,108.29,319.74,2
31128,298,1473.12,46.1,108.22,324.18,2
31129,298,1473.25,45.99,108.04,331.22,2
31130,298,1473.38,45.87,107.44,333.23,2
31131,298,1473.62,45.67,106.53,323.9,0
31132,298,1473.75,45.54,105.96,312.1,0
31133,298,1473.88,45.47,104.62,305.91,0
31134,298,1474.0,45.34,99.86,295.19,0
31135,298,1474.12,45.28,97.69,291.36,0
31136,298,1474.25,45.17,96.4,287.68,0
31137,298,1474.5,45.02,99.17,291.19,0
31138,298,1474.62,44.96,100.15,296.66,0
31139,298,1474.75,44.91,100.54,301.46,0
31140,298,1474.88,44.9,100.86,302.81,0
31141,298,1475.0,44.89,100.27,302.47,0
31142,298,1475.12,44.91,97.29,298.24,0
31143,298,1475.38,44.96,96.05,289.2,0
31144,298,1475.5,45.0,99.52,285.71,0
31145,298,1475.62,45.03,100.98,285.53,0
31146,298,1475.75,45.1,102.17,288.42,0
31147,298,1475.88,45.13,102.07,291.09,0
31148,298,1476.0,45.22,101.3,297.26,0
31149,298,1476.25,45.39,101.33,303.68,0
31150,298,1476.38,45.51,102.57,304.45,0
31151,298,1476.62,45.7,103.34,302.26,2
31152,298,1476.75,45.82,104.2,301.1,2
31153,298,1476.88,45.91,106.27,301.97,2
31154,298,1477.0,45.95,107.5,303.3,2
31155,298,1477.12,46.01,110.15,307.32,2
31156,298,1477.25,46.04,111.38,309.6,2
31157,298,1477.5,46.1,110.43,311.87,2
31158,298,1477.62,46.11,109.05,308.66,2
31159,298,1477.75,46.16,107.2,296.95,2
31160,298,1477.88,46.23,104.81,281.9,2
31161,298,1478.0,46.28,102.67,275.46,2
31162,298,1478.12,46.4,99.0,269.91,2
31163,298,1478.38,46.57,104.99,286.84,2
31164,298,1478.5,46.62,112.44,309.83,2
31165,298,1478.62,46.55,117.18,332.46,2
31166,298,1478.75,46.45,119.19,341.41,2
31167,298,1478.88,46.08,124.27,352.47,2
31168,298,1479.0,45.8,126.64,354.49,2
31169,298,1479.25,44.0,118.09,342.04,2
31170,298,1479.38,43.39,111.25,334.58,2
31171,298,1479.5,41.99,97.45,316.84,2
31172,298,1479.62,40.44,88.54,299.83,0
31173,298,1479.75,39.64,86.65,293.3,0
31174,298,1479.88,38.01,86.15,285.84,0
31175,298,1480.12,35.7,85.7,285.58,0
31176,298,1480.25,34.37,83.14,287.18,0
31177,298,1480.38,33.78,81.65,287.41,0
31178,298,1480.5,32.81,79.52,286.83,0
31179,298,1480.62,32.09,79.25,286.66,0
31180,298,1480.75,31.82,79.24,287.33,0
31181,298,1481.0,31.21,74.53,294.31,0
31182,298,1481.12,31.15,73.1,296.13,0
31183,298,1481.25,31.07,71.26,298.61,0
31184,298,1481.38,31.03,69.14,299.25,0
31185,298,1481.5,31.02,67.93,299.01,0
31186,298,1481.62,31.01,66.82,298.02,0
31187,298,1481.88,30.99,68.8,297.07,0
31188,298,1482.0,30.98,70.92,297.16,0
31189,298,1482.12,30.98,71.86,297.25,0
31190,298,1482.25,30.99,73.01,297.04,0
31191,298,1482.38,31.01,73.23,296.01,0
31192,298,1482.5,31.03,73.43,295.2,0
31193,298,1482.75,31.15,77.5,292.07,0
31194,298,1482.88,31.19,79.69,292.03,2
31195,298,1483.0,31.3,86.13,293.47,2
31196,298,1483.12,31.45,92.33,296.31,2
31197,298,1483.25,31.54,94.04,297.7,2
31198,298,1483.38,31.77,94.45,299.17,2
31199,298,1483.5,32.08,92.83,298.06,2
31200,298,1483.62,32.27,91.55,296.61,2
31201,298,1483.75,32.72,87.91,292.76,2
31202,298,1484.0,33.53,83.55,286.78,2
31203,298,1484.12,34.15,83.12,282.99,2
31204,298,1484.25,34.47,83.37,281.1,2
31205,298,1484.38,35.13,84.73,277.86,2
31206,298,1484.5,35.8,87.25,276.6,2
31207,298,1484.62,36.15,88.65,277.04,2
31208,298,1484.88,37.58,93.27,282.05,2
31209,298,1485.0,37.96,94.14,282.54,2
31210,298,1485.12,38.73,96.88,281.7,2
31211,298,1485.25,39.12,98.54,280.94,2
31212,298,1485.38,39.9,100.78,280.97,2
31213,298,1485.5,40.68,99.99,285.08,2
31214,298,1485.75,41.82,96.11,295.49,2
31215,298,1485.88,42.54,92.47,299.11,2
31216,298,1486.0,42.89,89.7,298.95,2
31217,298,1486.12,43.53,83.05,295.7,2
31218,298,1486.25,44.07,77.14,291.89,0
31219,298,1486.38,44.3,75.49,290.87,0
31220,298,1486.62,44.92,76.23,293.64,0
31221,298,1486.75,45.02,76.84,294.94,0
31222,298,1486.88,45.15,77.05,296.87,0
31223,298,1487.0,45.2,76.63,297.44,0
31224,298,1487.12,45.3,75.76,298.12,0
31225,298,1487.25,45.41,75.94,298.45,0
31226,298,1487.5,45.61,78.05,297.83,0
31227,298,1487.62,45.77,77.16,296.39,0
31228,298,1487.75,45.86,76.24,295.46,0
31229,298,1487.88,46.04,75.44,293.53,0
31230,298,1488.0,46.22,77.33,291.57,0
31231,298,1488.12,46.32,78.44,290.5,0
31232,298,1488.38,46.59,79.67,286.25,0
31233,298,1488.5,46.77,80.7,282.46,0
31234,298,1488.62,46.93,82.79,278.66,0
31235,298,1488.75,47.01,83.6,277.13,0
31236,298,1488.88,47.15,83.86,275.63,0
31237,298,1489.0,47.26,82.44,276.79,0
31238,298,1489.25,47.37,78.55,282.62,0
31239,298,1489.38,47.4,77.86,286.97,0
31240,298,1489.5,47.4,78.28,288.63,0
31241,298,1489.62,47.37,79.83,290.5,0
31242,298,1489.75,47.29,81.57,290.92,0
31243,298,1489.88,47.24,82.59,291.04,0
31244,298,1490.0,47.12,84.69,291.95,0
31245,298,1490.12,47.05,85.02,292.86,0
31246,298,1490.25,46.89,83.24,295.33,0
31247,298,1490.38,46.71,80.65,297.74,0
31248,298,1490.62,46.45,80.43,299.4,0
31249,298,1490.75,46.29,81.89,299.29,0
31250,298,1490.88,46.22,82.68,299.16,0
31251,298,1491.0,46.1,83.92,299.25,0
31252,298,1491.12,46.0,83.16,300.07,0
31253,298,1491.25,45.97,82.17,300.67,0
31254,298,1491.5,45.94,79.87,302.06,0
31255,298,1491.62,45.96,79.24,301.54,0
31256,298,1491.75,46.01,79.79,299.17,0
31257,298,1491.88,46.05,80.54,297.28,0
31258,298,1492.0,46.14,82.78,292.53,2
31259,298,1492.12,46.25,85.44,287.55,2
31260,298,1492.38,46.43,89.75,282.98,2
31261,298,1492.5,46.57,92.06,283.36,2
31262,298,1492.62,46.64,93.1,284.59,2
31263,298,1492.75,46.77,94.29,288.35,2
31264,298,1492.88,46.89,93.95,291.99,2
31265,298,1493.0,46.94,93.67,293.06,2
31266,298,1493.25,47.08,95.01,291.99,2
31267,298,1493.38,47.15,97.7,289.65,2
31268,298,1493.5,47.21,100.95,289.14,2
31269,298,1493.62,47.23,102.33,290.05,2
31270,298,1493.75,47.27,103.88,293.64,2
31271,298,1493.88,47.31,104.66,297.46,2
31272,298,1494.12,47.37,106.21,299.54,2
31273,298,1494.25,47.41,104.65,298.57,2
31274,298,1494.38,47.44,102.85,297.72,2
31275,298,1494.5,47.49,95.99,295.49,0
31276,298,1494.62,47.55,83.88,292.49,0
31277,298,1494.75,47.58,78.71,290.87,0
31278,298,1495.0,47.67,81.29,288.51,0
31279,298,1495.12,47.73,90.4,291.16,0
31280,298,1495.25,47.78,92.15,296.46,0
31281,298,1495.38,47.8,90.65,299.21,0
31282,298,1495.5,47.84,85.53,303.19,0
31283,298,1495.62,47.88,78.8,304.31,0
31284,298,1495.88,47.97,71.73,303.15,0
31285,298,1496.0,48.04,70.85,302.91,0
31286,298,1496.12,48.09,71.51,303.07,0
31287,298,1496.25,48.2,74.32,303.07,0
31288,298,1496.5,48.41,79.36,299.24,0
31289,298,1496.62,48.57,80.92,293.88,0
31290,298,1496.75,48.65,81.57,290.99,0
31291,298,1496.88,48.82,83.72,286.37,2
31292,298,1497.0,48.97,86.94,284.54,2
31293,298,1497.12,49.04,88.32,284.63,2
31294,298,1497.38,49.24,89.4,286.07,2
31295,298,1497.5,49.26,89.88,285.75,2
31296,298,1497.62,49.29,91.7,284.63,2
31297,298,1497.75,49.28,92.91,284.52,2
31298,298,1497.88,49.26,92.7,285.28,2
31299,298,1498.0,49.24,90.59,288.11,2
31300,298,1498.25,49.21,85.72,291.99,2
31301,298,1498.38,49.24,83.91,291.97,2
31302,298,1498.5,49.27,83.81,291.16,2
31303,298,1498.62,49.36,83.95,288.86,2
31304,298,1498.75,49.51,82.84,287.02,2
31305,298,1498.88,49.6,81.77,286.52,2
